Valeurfonciere,Codepostal,Codedepartement,Surfacereellebati,Nombrepiecesprincipales,Typelocal_Appartement,Typelocal_Maison
1330000.0,92110.0,92.0,125,2,1,0
140368.0,78210.0,78.0,28,1,1,0
273000.0,92500.0,92.0,35,1,1,0
458250.0,75017.0,75.0,38,2,1,0
69000.0,34300.0,34.0,31,2,1,0
120000.0,95130.0,95.0,30,1,1,0
63500.0,25000.0,25.0,40,2,1,0
213000.0,78711.0,78.0,88,4,1,0
320000.0,75006.0,75.0,20,1,1,0
208000.0,75017.0,75.0,25,2,1,0
104000.0,74440.0,74.0,32,1,1,0
128000.0,77210.0,77.0,43,1,1,0
508000.0,34820.0,34.0,50,3,1,0
218000.0,64700.0,64.0,75,3,1,0
226000.0,44800.0,44.0,89,4,1,0
185000.0,92000.0,92.0,31,1,1,0
155000.0,78210.0,78.0,36,1,1,0
160050.0,33290.0,33.0,50,3,1,0
231800.0,69110.0,69.0,80,4,1,0
197000.0,92360.0,92.0,56,3,1,0
429500.0,91430.0,91.0,122,5,0,1
142500.0,35400.0,35.0,27,2,1,0
69000.0,73450.0,73.0,22,1,1,0
215000.0,91220.0,91.0,78,4,1,0
760000.0,75018.0,75.0,61,3,1,0
174300.0,94800.0,94.0,30,2,1,0
44500.0,88000.0,88.0,47,2,1,0
82500.0,33000.0,33.0,18,1,1,0
24100.0,29600.0,29.0,31,1,1,0
163000.0,94100.0,94.0,52,2,1,0
125000.0,33400.0,33.0,36,1,1,0
70000.0,33690.0,33.0,41,2,1,0
129600.0,94210.0,94.0,20,1,1,0
364347.0,75003.0,75.0,27,1,1,0
230549.0,6200.0,6.0,56,2,1,0
169000.0,75011.0,75.0,13,1,1,0
141950.0,13014.0,13.0,65,3,1,0
118000.0,95000.0,95.0,51,2,1,0
130000.0,10100.0,10.0,74,3,1,0
58000.0,26100.0,26.0,53,3,1,0
361900.0,38000.0,38.0,80,4,1,0
398500.0,33300.0,33.0,64,3,1,0
203000.0,45000.0,45.0,95,4,1,0
357630.0,75009.0,75.0,29,1,1,0
32500.0,44000.0,44.0,16,1,1,0
174000.0,6240.0,6.0,36,2,1,0
255000.0,74100.0,74.0,92,4,1,0
62900.0,38130.0,38.0,19,1,1,0
115000.0,91860.0,91.0,59,3,1,0
64000.0,50100.0,50.0,74,2,1,0
90000.0,40510.0,40.0,23,1,1,0
270000.0,95120.0,95.0,78,4,1,0
46000.0,64000.0,64.0,21,1,1,0
300000.0,13400.0,13.0,96,4,1,0
581000.0,75014.0,75.0,54,3,1,0
88500.0,80000.0,80.0,69,2,1,0
178500.0,33520.0,33.0,47,2,1,0
183500.0,38100.0,38.0,65,3,1,0
59500.0,91150.0,91.0,30,2,1,0
79000.0,18000.0,18.0,65,3,1,0
133900.0,34110.0,34.0,35,3,0,1
1440000.0,75001.0,75.0,112,3,1,0
785000.0,75020.0,75.0,78,3,1,0
445000.0,75011.0,75.0,52,2,1,0
81700.0,85000.0,85.0,30,2,1,0
142000.0,69100.0,69.0,66,4,1,0
58000.0,59450.0,59.0,40,2,1,0
220000.0,27140.0,27.0,89,4,1,0
366800.0,83140.0,83.0,44,2,0,1
65000.0,40100.0,40.0,28,1,1,0
115500.0,69009.0,69.0,22,1,1,0
44500.0,38600.0,38.0,20,1,1,0
87500.0,37100.0,37.0,39,2,1,0
85000.0,69500.0,69.0,65,4,1,0
1608000.0,75008.0,75.0,165,7,1,0
164000.0,77330.0,77.0,32,1,1,0
409000.0,75009.0,75.0,37,1,1,0
135000.0,92500.0,92.0,25,1,1,0
136000.0,33520.0,33.0,42,2,1,0
433700.0,75015.0,75.0,43,2,1,0
90000.0,77210.0,77.0,67,4,1,0
368000.0,75005.0,75.0,28,1,1,0
169300.0,85360.0,85.0,47,3,0,1
300000.0,94410.0,94.0,22,1,1,0
315000.0,78220.0,78.0,65,4,1,0
215000.0,75009.0,75.0,19,1,1,0
105000.0,77310.0,77.0,24,2,1,0
104370.0,6110.0,6.0,68,3,1,0
102300.0,38000.0,38.0,50,2,1,0
49500.0,27000.0,27.0,52,3,1,0
59100.0,38000.0,38.0,18,1,1,0
83500.0,84550.0,84.0,54,3,1,0
192000.0,91320.0,91.0,68,3,1,0
176995.0,44400.0,44.0,69,3,1,0
175500.0,92500.0,92.0,30,1,1,0
449000.0,94170.0,94.0,91,4,1,0
112200.0,6000.0,6.0,43,2,1,0
155340.0,31400.0,31.0,57,3,1,0
89000.0,94340.0,94.0,18,1,1,0
222000.0,94300.0,94.0,25,1,1,0
169000.0,92100.0,92.0,20,1,1,0
97000.0,77160.0,77.0,59,3,1,0
137300.0,59370.0,59.0,82,4,1,0
345000.0,93160.0,93.0,60,3,0,1
563000.0,92800.0,92.0,78,4,1,0
293000.0,6700.0,6.0,75,3,1,0
279000.0,75014.0,75.0,40,3,1,0
655000.0,94210.0,94.0,82,4,1,0
1660700.0,75010.0,75.0,142,5,1,0
71000.0,60180.0,60.0,80,4,1,0
110000.0,97400.0,974.0,43,2,1,0
255000.0,77220.0,77.0,74,4,0,1
195000.0,59650.0,59.0,91,4,1,0
185000.0,75012.0,75.0,15,1,1,0
147250.0,76600.0,76.0,82,4,1,0
330000.0,78170.0,78.0,86,3,1,0
247000.0,30400.0,30.0,73,4,1,0
312500.0,78400.0,78.0,60,3,1,0
125990.0,77176.0,77.0,47,2,1,0
490000.0,69004.0,69.0,80,3,1,0
70900.0,22000.0,22.0,65,4,1,0
153000.0,6500.0,6.0,32,2,1,0
45000.0,85000.0,85.0,25,1,1,0
63950.0,43000.0,43.0,46,2,1,0
270100.0,75004.0,75.0,25,2,1,0
140000.0,35170.0,35.0,64,3,1,0
128000.0,33290.0,33.0,63,3,1,0
235900.0,78170.0,78.0,78,3,1,0
215000.0,6200.0,6.0,36,2,1,0
146226.0,95370.0,95.0,38,2,1,0
137000.0,33380.0,33.0,39,2,1,0
603113.0,75012.0,75.0,65,2,1,0
880000.0,75017.0,75.0,77,4,1,0
933200.0,75009.0,75.0,74,3,1,0
85000.0,37170.0,37.0,38,2,1,0
520000.0,75020.0,75.0,55,3,1,0
115000.0,59160.0,59.0,53,2,1,0
127000.0,59250.0,59.0,74,3,1,0
795000.0,75015.0,75.0,72,3,1,0
709250.0,75001.0,75.0,52,3,1,0
115000.0,91150.0,91.0,65,4,1,0
250000.0,92140.0,92.0,41,2,1,0
81000.0,76370.0,76.0,62,3,1,0
75000.0,38100.0,38.0,54,2,1,0
48000.0,45600.0,45.0,70,3,1,0
155000.0,33680.0,33.0,34,2,0,1
144000.0,37520.0,37.0,74,5,1,0
242500.0,92500.0,92.0,43,2,1,0
67200.0,78120.0,78.0,18,1,1,0
255000.0,78990.0,78.0,100,5,1,0
181000.0,91150.0,91.0,40,3,0,1
469000.0,69009.0,69.0,94,4,1,0
369220.0,75012.0,75.0,34,2,1,0
67000.0,13004.0,13.0,30,1,1,0
188470.0,6270.0,6.0,52,3,1,0
336900.0,69540.0,69.0,110,6,0,1
79900.0,6100.0,6.0,19,1,1,0
49000.0,28000.0,28.0,18,1,1,0
409000.0,92120.0,92.0,45,3,1,0
104000.0,49300.0,49.0,60,3,1,0
915000.0,75004.0,75.0,74,4,1,0
138890.0,75019.0,75.0,18,1,1,0
1000000.0,6200.0,6.0,47,2,1,0
126105.0,22370.0,22.0,31,1,1,0
340000.0,94240.0,94.0,78,3,1,0
180500.0,75016.0,75.0,16,1,1,0
205000.0,75017.0,75.0,20,1,1,0
88000.0,40100.0,40.0,53,2,1,0
95000.0,38000.0,38.0,34,1,1,0
90830.0,83200.0,83.0,50,3,1,0
1055405.0,92130.0,92.0,120,3,1,0
46000.0,72000.0,72.0,33,1,1,0
572910.0,75019.0,75.0,55,2,1,0
642000.0,75010.0,75.0,60,3,1,0
103500.0,29200.0,29.0,74,3,1,0
248600.0,75015.0,75.0,25,1,1,0
179000.0,75014.0,75.0,30,1,1,0
130000.0,78430.0,78.0,23,1,1,0
208840.0,94500.0,94.0,61,4,1,0
275000.0,13001.0,13.0,105,3,1,0
135700.0,92000.0,92.0,38,2,1,0
60200.0,54000.0,54.0,23,1,1,0
75000.0,78711.0,78.0,26,1,1,0
127500.0,80120.0,80.0,33,2,0,1
122500.0,31500.0,31.0,46,2,1,0
97000.0,54500.0,54.0,57,3,1,0
457000.0,75004.0,75.0,37,2,1,0
150000.0,44120.0,44.0,46,2,1,0
307000.0,75011.0,75.0,29,2,1,0
163300.0,73550.0,73.0,27,1,1,0
235000.0,92800.0,92.0,33,3,1,0
147000.0,91410.0,91.0,46,2,1,0
35500.0,4400.0,4.0,23,1,1,0
139000.0,91100.0,91.0,66,3,1,0
295000.0,69004.0,69.0,36,1,1,0
70000.0,69001.0,69.0,25,1,1,0
239500.0,35000.0,35.0,67,3,1,0
253000.0,77600.0,77.0,71,3,1,0
400000.0,75018.0,75.0,62,2,1,0
187530.0,91280.0,91.0,77,3,1,0
137500.0,69007.0,69.0,20,1,1,0
276000.0,75018.0,75.0,30,2,1,0
405500.0,94260.0,94.0,75,4,0,1
31000.0,42300.0,42.0,59,2,1,0
943590.0,75016.0,75.0,99,3,1,0
170000.0,78120.0,78.0,68,3,1,0
493000.0,75017.0,75.0,37,2,1,0
390000.0,75008.0,75.0,19,2,1,0
223000.0,78955.0,78.0,62,3,1,0
73000.0,44350.0,44.0,30,2,1,0
170000.0,1500.0,1.0,92,5,1,0
38000.0,7220.0,7.0,29,1,1,0
76000.0,76100.0,76.0,48,2,1,0
550000.0,64500.0,64.0,85,4,1,0
222800.0,38000.0,38.0,91,4,1,0
380750.0,69160.0,69.0,96,4,1,0
229000.0,77200.0,77.0,90,4,1,0
530000.0,76600.0,76.0,135,6,1,0
115000.0,76360.0,76.0,64,4,0,1
90000.0,77260.0,77.0,51,3,1,0
203000.0,83220.0,83.0,34,2,1,0
134250.0,95300.0,95.0,32,2,1,0
158000.0,92270.0,92.0,30,1,1,0
160194.0,38300.0,38.0,74,3,1,0
136500.0,83600.0,83.0,63,3,1,0
154000.0,95300.0,95.0,44,2,1,0
115500.0,33500.0,33.0,77,4,1,0
243000.0,91250.0,91.0,134,4,1,0
175500.0,6660.0,6.0,50,3,1,0
209000.0,6200.0,6.0,40,2,1,0
329000.0,93260.0,93.0,40,2,1,0
108000.0,78190.0,78.0,41,2,1,0
230000.0,74000.0,74.0,60,3,1,0
110000.0,83300.0,83.0,43,2,1,0
167250.0,38000.0,38.0,60,2,1,0
188000.0,64121.0,64.0,78,4,0,1
195130.0,33140.0,33.0,62,3,1,0
1550000.0,6270.0,6.0,126,5,1,0
202000.0,92130.0,92.0,22,1,1,0
107450.0,64140.0,64.0,48,2,1,0
80000.0,31240.0,31.0,27,1,1,0
359500.0,75017.0,75.0,31,2,1,0
52800.0,4400.0,4.0,30,1,1,0
153000.0,94450.0,94.0,67,3,1,0
107000.0,51200.0,51.0,55,3,1,0
98820.0,87000.0,87.0,42,2,1,0
716434.0,75010.0,75.0,60,3,1,0
91500.0,56100.0,56.0,49,2,1,0
112000.0,91150.0,91.0,37,2,1,0
50100.0,34500.0,34.0,30,2,1,0
155000.0,1150.0,1.0,74,3,1,0
85645.0,59700.0,59.0,28,1,1,0
110000.0,20221.0,0.0,89,4,1,0
825000.0,92200.0,92.0,40,2,1,0
342150.0,30240.0,30.0,54,2,1,0
283654.0,92140.0,92.0,56,3,1,0
167000.0,91290.0,91.0,54,3,1,0
116080.0,30420.0,30.0,40,3,1,0
38000.0,70000.0,70.0,54,3,1,0
127400.0,75017.0,75.0,8,1,1,0
324000.0,10000.0,10.0,206,8,1,0
335000.0,6610.0,6.0,123,5,0,1
55005.0,11430.0,11.0,31,2,1,0
233000.0,75019.0,75.0,24,2,1,0
390000.0,92200.0,92.0,48,2,1,0
355000.0,6190.0,6.0,56,3,1,0
1018500.0,75016.0,75.0,91,4,1,0
563050.0,75016.0,75.0,30,2,1,0
90000.0,33800.0,33.0,25,1,1,0
163000.0,77100.0,77.0,70,3,1,0
143500.0,17000.0,17.0,24,1,1,0
57000.0,54600.0,54.0,22,1,1,0
220000.0,13013.0,13.0,70,3,1,0
121800.0,26000.0,26.0,94,4,1,0
320000.0,93400.0,93.0,42,2,1,0
385000.0,75004.0,75.0,20,1,1,0
199000.0,6600.0,6.0,56,3,1,0
451700.0,92500.0,92.0,76,3,1,0
85000.0,6220.0,6.0,40,1,1,0
234500.0,20150.0,0.0,97,3,1,0
141000.0,30190.0,30.0,71,3,1,0
427500.0,92500.0,92.0,70,3,1,0
57000.0,93200.0,93.0,38,1,1,0
203000.0,94270.0,94.0,27,1,1,0
296540.0,78490.0,78.0,78,4,0,1
120250.0,56340.0,56.0,27,2,1,0
164200.0,78700.0,78.0,48,2,1,0
39980.0,4140.0,4.0,27,1,1,0
76810.0,11430.0,11.0,29,3,1,0
541000.0,75019.0,75.0,74,3,1,0
159965.0,33300.0,33.0,33,1,1,0
113000.0,4300.0,4.0,47,2,1,0
148000.0,45000.0,45.0,78,3,1,0
157540.0,75015.0,75.0,15,1,1,0
146500.0,30240.0,30.0,28,1,1,0
93000.0,91860.0,91.0,49,2,1,0
326900.0,78140.0,78.0,93,5,1,0
124000.0,94270.0,94.0,20,1,1,0
149000.0,97233.0,972.0,55,2,1,0
182351.0,69008.0,69.0,41,2,1,0
520000.0,92300.0,92.0,43,2,1,0
184000.0,93110.0,93.0,50,2,1,0
320000.0,75002.0,75.0,29,1,1,0
127000.0,38500.0,38.0,46,2,1,0
204000.0,75018.0,75.0,25,1,1,0
379047.0,75018.0,75.0,44,2,1,0
237000.0,91140.0,91.0,75,4,1,0
192638.48,94460.0,94.0,62,3,1,0
130000.0,69600.0,69.0,31,1,1,0
135000.0,92290.0,92.0,31,1,1,0
260000.0,92220.0,92.0,42,2,1,0
328000.0,94240.0,94.0,105,5,1,0
199500.0,6300.0,6.0,34,2,1,0
176000.0,82000.0,82.0,109,3,1,0
354000.0,75015.0,75.0,30,2,1,0
112000.0,28130.0,28.0,69,3,1,0
125000.0,54520.0,54.0,71,3,1,0
559000.0,69002.0,69.0,130,4,1,0
38000.0,25310.0,25.0,60,2,1,0
149900.0,77500.0,77.0,49,3,1,0
95000.0,11560.0,11.0,22,1,0,1
107000.0,6320.0,6.0,14,1,1,0
56000.0,49300.0,49.0,23,1,1,0
170050.0,78340.0,78.0,74,4,1,0
354700.0,92240.0,92.0,40,2,1,0
241064.0,75020.0,75.0,47,2,1,0
48000.0,84200.0,84.0,31,2,1,0
980000.0,75015.0,75.0,102,5,1,0
157000.0,93110.0,93.0,26,1,1,0
208000.0,95220.0,95.0,94,4,1,0
43500.0,59100.0,59.0,34,1,1,0
139500.0,44800.0,44.0,67,3,1,0
103000.0,93320.0,93.0,34,1,1,0
31100.0,28000.0,28.0,10,1,1,0
90000.0,33990.0,33.0,31,3,0,1
687450.0,92300.0,92.0,60,3,1,0
133100.0,59170.0,59.0,62,3,1,0
87000.0,87100.0,87.0,42,2,1,0
115000.0,77160.0,77.0,47,2,1,0
542000.0,69003.0,69.0,101,4,1,0
136600.0,34110.0,34.0,38,2,0,1
189772.0,44800.0,44.0,91,3,1,0
137000.0,95310.0,95.0,38,2,1,0
27000.0,14100.0,14.0,29,1,1,0
115000.0,11560.0,11.0,43,3,1,0
122550.0,38140.0,38.0,63,5,1,0
41200.0,18000.0,18.0,28,1,1,0
311500.0,92800.0,92.0,21,1,1,0
132195.0,69330.0,69.0,62,3,1,0
444423.0,92250.0,92.0,64,3,1,0
179000.0,83500.0,83.0,62,4,1,0
157300.0,31200.0,31.0,60,3,1,0
775000.0,75019.0,75.0,83,2,1,0
75500.0,66420.0,66.0,30,2,1,0
155000.0,33340.0,33.0,92,4,1,0
264000.0,95220.0,95.0,72,3,0,1
388500.0,33130.0,33.0,110,4,1,0
400000.0,83980.0,83.0,56,3,1,0
94000.0,35000.0,35.0,23,1,1,0
84000.0,54200.0,54.0,60,3,1,0
54000.0,10100.0,10.0,90,3,1,0
230000.0,1220.0,1.0,42,2,1,0
265000.0,77127.0,77.0,82,4,1,0
427100.0,78860.0,78.0,103,3,1,0
347500.0,78500.0,78.0,93,5,1,0
59000.0,8000.0,8.0,40,2,1,0
62500.0,54250.0,54.0,53,2,1,0
355000.0,95130.0,95.0,86,3,0,1
33500.0,13003.0,13.0,33,2,1,0
122000.0,94140.0,94.0,35,2,1,0
208000.0,77700.0,77.0,57,3,1,0
212000.0,77210.0,77.0,59,3,1,0
204000.0,75011.0,75.0,14,1,1,0
842000.0,94360.0,94.0,90,5,0,1
113070.0,26200.0,26.0,77,3,1,0
92560.0,76000.0,76.0,62,3,1,0
144000.0,95200.0,95.0,64,3,1,0
150818.0,34200.0,34.0,39,2,1,0
355000.0,78640.0,78.0,100,3,1,0
161800.0,78500.0,78.0,59,3,1,0
203400.0,1800.0,1.0,110,5,0,1
115500.0,76600.0,76.0,39,2,1,0
45000.0,93370.0,93.0,36,2,1,0
286000.0,77360.0,77.0,65,4,0,1
196600.0,97229.0,972.0,61,4,1,0
232000.0,94230.0,94.0,40,2,1,0
50000.0,64000.0,64.0,76,3,1,0
80880.0,77000.0,77.0,36,2,1,0
212650.0,78190.0,78.0,87,4,1,0
286500.0,78150.0,78.0,48,2,1,0
62000.0,84100.0,84.0,48,1,1,0
98545.0,34540.0,34.0,24,1,1,0
391300.0,78100.0,78.0,78,4,1,0
55000.0,5100.0,5.0,35,2,1,0
406000.0,92320.0,92.0,73,3,1,0
348000.0,33120.0,33.0,28,1,1,0
430000.0,75015.0,75.0,42,2,1,0
175975.0,91150.0,91.0,38,3,0,1
51500.0,6100.0,6.0,16,1,1,0
116000.0,76130.0,76.0,68,4,1,0
179400.0,33170.0,33.0,45,2,1,0
63000.0,62000.0,62.0,33,2,1,0
179600.0,13470.0,13.0,71,3,1,0
553500.0,92150.0,92.0,66,3,1,0
0.0,84800.0,84.0,91,4,1,0
61000.0,26500.0,26.0,34,1,1,0
770000.0,75015.0,75.0,69,4,1,0
185000.0,6340.0,6.0,66,3,1,0
240000.0,91600.0,91.0,63,3,1,0
270000.0,33740.0,33.0,82,5,0,1
172000.0,34730.0,34.0,42,2,1,0
45000.0,34190.0,34.0,60,2,1,0
90500.0,73000.0,73.0,44,2,1,0
95500.0,6700.0,6.0,21,1,1,0
47500.0,10000.0,10.0,44,1,1,0
130000.0,40400.0,40.0,80,4,1,0
327000.0,69009.0,69.0,64,3,1,0
180000.0,77500.0,77.0,58,3,1,0
160000.0,40130.0,40.0,42,1,1,0
112000.0,30240.0,30.0,42,3,1,0
255000.0,74500.0,74.0,76,3,1,0
185000.0,77250.0,77.0,100,5,0,1
64400.0,69100.0,69.0,18,1,1,0
94095.0,85160.0,85.0,35,1,1,0
133600.0,78370.0,78.0,72,3,0,1
145000.0,77230.0,77.0,45,2,1,0
199000.0,77280.0,77.0,46,2,1,0
42000.0,49000.0,49.0,36,1,1,0
225000.0,95150.0,95.0,70,3,1,0
523000.0,94160.0,94.0,55,3,1,0
100000.0,69400.0,69.0,65,3,1,0
224649.0,92700.0,92.0,31,2,1,0
390000.0,75002.0,75.0,42,2,1,0
115000.0,59790.0,59.0,43,2,1,0
146750.0,26500.0,26.0,88,4,1,0
110000.0,83110.0,83.0,21,1,1,0
546900.0,95290.0,95.0,91,4,1,0
49500.0,62200.0,62.0,33,2,1,0
493600.0,77200.0,77.0,47,2,1,0
85000.0,77240.0,77.0,19,1,1,0
470300.0,75010.0,75.0,49,3,1,0
115000.0,40990.0,40.0,73,3,1,0
179000.0,95160.0,95.0,37,2,1,0
605550.0,75017.0,75.0,52,3,1,0
220000.0,75004.0,75.0,32,1,1,0
1016000.0,75004.0,75.0,72,3,1,0
982500.0,75016.0,75.0,94,4,1,0
108730.0,97229.0,972.0,27,2,1,0
170000.0,78100.0,78.0,90,5,1,0
144000.0,42230.0,42.0,67,3,1,0
102000.0,34280.0,34.0,25,2,1,0
360000.0,92300.0,92.0,42,2,1,0
168200.0,97229.0,972.0,45,3,1,0
234000.0,54000.0,54.0,115,4,1,0
55000.0,73100.0,73.0,29,1,1,0
201000.0,95410.0,95.0,76,3,1,0
1435000.0,75017.0,75.0,72,4,1,0
52420.0,89000.0,89.0,53,2,1,0
110000.0,13820.0,13.0,76,4,1,0
234300.0,26000.0,26.0,93,4,1,0
98000.0,85100.0,85.0,22,1,1,0
194750.0,38000.0,38.0,95,3,1,0
307085.0,75018.0,75.0,30,2,1,0
74000.0,54750.0,54.0,82,4,1,0
159000.0,38500.0,38.0,81,4,1,0
156800.0,59000.0,59.0,49,3,1,0
129000.0,29290.0,29.0,67,3,1,0
74000.0,91490.0,91.0,30,1,1,0
815000.0,75010.0,75.0,76,3,1,0
125550.0,50270.0,50.0,47,1,1,0
708480.0,75011.0,75.0,65,3,1,0
39310.0,65100.0,65.0,56,3,1,0
226960.0,22430.0,22.0,71,3,1,0
521750.0,44100.0,44.0,181,7,0,1
140000.0,35400.0,35.0,54,2,1,0
179000.0,6100.0,6.0,53,3,1,0
350000.0,78100.0,78.0,53,2,1,0
43000.0,75019.0,75.0,9,1,1,0
327000.0,77100.0,77.0,89,4,1,0
115000.0,93500.0,93.0,26,2,1,0
545000.0,94110.0,94.0,76,4,0,1
90000.0,35000.0,35.0,21,1,1,0
128850.0,11430.0,11.0,31,2,0,1
201850.0,83000.0,83.0,85,3,1,0
2200000.0,75016.0,75.0,19,1,1,0
570000.0,94100.0,94.0,89,4,1,0
229000.0,78300.0,78.0,58,3,1,0
111000.0,91160.0,91.0,30,1,1,0
37000.0,42150.0,42.0,94,3,1,0
580050.0,74000.0,74.0,96,4,1,0
148000.0,80120.0,80.0,48,3,0,1
339500.0,75008.0,75.0,16,1,1,0
258000.0,83400.0,83.0,28,2,1,0
200000.0,95170.0,95.0,50,2,1,0
626900.0,75014.0,75.0,63,3,1,0
170000.0,93290.0,93.0,93,5,1,0
85000.0,25000.0,25.0,51,3,1,0
63000.0,7200.0,7.0,26,2,1,0
242000.0,92130.0,92.0,35,3,1,0
210000.0,92700.0,92.0,50,2,1,0
65000.0,78400.0,78.0,15,1,1,0
85000.0,95140.0,95.0,46,3,1,0
765000.0,6800.0,6.0,115,5,1,0
114010.0,69004.0,69.0,15,1,1,0
375000.0,92400.0,92.0,42,2,1,0
157000.0,95130.0,95.0,58,3,1,0
165000.0,77100.0,77.0,67,3,1,0
495000.0,75009.0,75.0,36,2,1,0
116280.0,33700.0,33.0,50,3,1,0
160000.0,94190.0,94.0,23,2,0,1
151500.0,59910.0,59.0,37,2,0,1
189500.0,69002.0,69.0,51,2,1,0
113870.0,64140.0,64.0,92,4,1,0
336836.0,76310.0,76.0,70,2,1,0
245000.0,78350.0,78.0,71,4,1,0
414500.0,74960.0,74.0,95,4,0,1
33000.0,88200.0,88.0,39,1,1,0
2075000.0,75006.0,75.0,145,5,1,0
147200.0,95310.0,95.0,67,4,1,0
216245.0,92150.0,92.0,40,2,0,1
74000.0,45560.0,45.0,30,1,1,0
29000.0,48150.0,48.0,90,5,1,0
107000.0,56400.0,56.0,44,3,1,0
130000.0,35520.0,35.0,60,3,1,0
196000.0,44800.0,44.0,69,3,1,0
196100.0,60500.0,60.0,51,2,1,0
75000.0,20134.0,0.0,56,2,1,0
136000.0,31400.0,31.0,42,2,1,0
819000.0,92300.0,92.0,74,4,1,0
112000.0,77330.0,77.0,42,3,1,0
152000.0,92100.0,92.0,21,1,1,0
480000.0,69002.0,69.0,75,3,1,0
135000.0,60260.0,60.0,34,1,1,0
225000.0,91200.0,91.0,82,4,1,0
67000.0,76170.0,76.0,52,3,0,1
364000.0,78160.0,78.0,85,4,1,0
242000.0,94510.0,94.0,72,4,0,1
4050000.0,75007.0,75.0,200,6,1,0
275400.0,93200.0,93.0,62,3,1,0
455000.0,75017.0,75.0,40,3,1,0
568056.0,92400.0,92.0,75,4,1,0
129212.0,40130.0,40.0,20,1,1,0
591680.0,78000.0,78.0,106,5,1,0
242600.0,93200.0,93.0,61,3,1,0
55000.0,41260.0,41.0,35,2,1,0
350710.0,6200.0,6.0,86,4,1,0
223000.0,94500.0,94.0,74,4,1,0
190000.0,13009.0,13.0,78,4,1,0
190530.0,93290.0,93.0,81,4,0,1
368000.0,95160.0,95.0,94,4,1,0
184600.0,94260.0,94.0,51,2,1,0
249710.0,95150.0,95.0,75,4,1,0
307500.0,83000.0,83.0,75,4,1,0
92400.0,31500.0,31.0,27,1,1,0
137000.0,44230.0,44.0,63,3,1,0
248700.0,92140.0,92.0,50,3,1,0
96340.0,65000.0,65.0,99,2,1,0
119000.0,91200.0,91.0,40,2,1,0
95000.0,6270.0,6.0,27,1,1,0
125900.0,17000.0,17.0,34,2,1,0
495000.0,75011.0,75.0,55,2,1,0
372500.0,75013.0,75.0,45,2,1,0
59800.0,11370.0,11.0,26,2,0,1
65550.0,87100.0,87.0,55,3,1,0
288300.0,95300.0,95.0,92,5,0,1
148000.0,95000.0,95.0,63,3,1,0
520000.0,75014.0,75.0,42,3,1,0
68000.0,54200.0,54.0,49,2,1,0
135500.0,75012.0,75.0,12,1,1,0
465000.0,92120.0,92.0,60,2,1,0
970000.0,75018.0,75.0,74,3,1,0
251105.0,56680.0,56.0,105,3,1,0
133600.0,94140.0,94.0,32,1,1,0
128000.0,6500.0,6.0,54,4,1,0
1220000.0,69002.0,69.0,230,6,1,0
175000.0,93100.0,93.0,25,1,1,0
60500.0,54600.0,54.0,27,1,1,0
245000.0,91280.0,91.0,75,4,1,0
165500.0,49100.0,49.0,75,3,1,0
205000.0,78430.0,78.0,51,2,1,0
185000.0,78220.0,78.0,41,2,1,0
449300.0,69270.0,69.0,115,4,1,0
178500.0,6270.0,6.0,34,2,1,0
46000.0,42000.0,42.0,40,2,1,0
164000.0,69800.0,69.0,40,2,1,0
182700.0,78310.0,78.0,46,2,1,0
148000.0,11560.0,11.0,47,3,0,1
133000.0,91180.0,91.0,60,4,1,0
155000.0,74700.0,74.0,72,3,1,0
98000.0,14800.0,14.0,37,2,1,0
1580000.0,75016.0,75.0,120,6,1,0
146500.0,77500.0,77.0,37,2,1,0
169000.0,91120.0,91.0,30,2,1,0
92280.0,34980.0,34.0,50,2,1,0
124000.0,34070.0,34.0,70,3,1,0
375000.0,14640.0,14.0,46,2,1,0
91500.0,34300.0,34.0,40,2,1,0
350000.0,69003.0,69.0,78,3,1,0
154000.0,34000.0,34.0,34,2,1,0
370780.0,69780.0,69.0,98,5,0,1
40000.0,92340.0,92.0,14,1,1,0
46000.0,76100.0,76.0,17,1,1,0
950000.0,75012.0,75.0,82,4,1,0
77500.0,42100.0,42.0,78,2,1,0
185000.0,49240.0,49.0,70,3,1,0
115000.0,1150.0,1.0,71,3,1,0
145500.0,78700.0,78.0,46,3,1,0
80000.0,6660.0,6.0,22,1,1,0
307000.0,75009.0,75.0,22,1,1,0
81000.0,6100.0,6.0,20,1,1,0
210000.0,17000.0,17.0,65,2,0,1
323200.0,78690.0,78.0,80,4,0,1
92700.0,84800.0,84.0,64,3,1,0
195000.0,64100.0,64.0,70,3,1,0
940000.0,75010.0,75.0,102,4,1,0
136950.0,83330.0,83.0,50,2,1,0
51000.0,47000.0,47.0,82,4,1,0
315000.0,94520.0,94.0,113,5,0,1
262000.0,91610.0,91.0,91,5,1,0
89770.0,27000.0,27.0,87,5,1,0
55000.0,77130.0,77.0,29,1,1,0
158500.0,33600.0,33.0,49,2,1,0
169475.0,75011.0,75.0,23,1,1,0
86000.0,49000.0,49.0,68,4,1,0
82000.0,83270.0,83.0,30,1,1,0
396500.0,92110.0,92.0,40,2,1,0
320000.0,78600.0,78.0,62,3,1,0
350000.0,75002.0,75.0,31,2,1,0
420500.0,75017.0,75.0,44,2,1,0
86000.0,76300.0,76.0,72,4,1,0
237000.0,92600.0,92.0,36,2,1,0
87000.0,45160.0,45.0,68,4,1,0
